date,open,high,low,close,tick_volume
2005-01-02,102.626,102.762,102.507,102.507,39602.2
2005-01-03,102.53,103.435,102.328,102.73,618439.9
2005-01-04,102.735,104.782,102.411,104.31,609703.9
2005-01-05,104.308,104.989,103.733,103.907,621083.9
2005-01-06,103.898,105.155,103.893,104.867,617945.4
2005-01-07,104.883,105.107,103.841,104.723,590625.7
2005-01-09,104.765,104.852,104.623,104.637,42036.2
2005-01-10,104.655,104.797,104.061,104.159,612829.3
2005-01-11,104.17,104.278,103.099,103.397,613542.8
2005-01-12,103.422,103.525,102.127,102.466,611193.2
2005-01-13,102.457,102.816,102.217,102.466,612774.3
2005-01-14,102.463,103.156,101.766,102.01,598053.2
2005-01-16,101.955,102.07,101.857,101.988,41745.7
2005-01-17,102.013,102.31,101.672,102.223,618476.8
2005-01-18,102.235,102.962,101.568,102.223,387433.8
2005-01-19,102.236,102.955,102.009,102.9,613057.1
2005-01-20,102.903,103.58,102.472,103.342,617476.4
2005-01-21,103.362,103.896,102.59,102.685,584138.1
2005-01-23,102.723,102.85,102.677,102.808,41169.7
2005-01-24,102.815,102.974,102.48,102.593,618980.8
2005-01-25,102.595,104.318,102.552,104.036,619923.1
2005-01-26,104.036,104.036,102.749,103.063,619787.7
2005-01-27,103.066,103.517,102.359,102.835,621309.9
2005-01-28,102.86,103.727,102.805,103.26,583414.3
2005-01-30,103.389,103.681,103.389,103.587,42094.4
2005-01-31,103.6,103.77,103.324,103.605,614175.3
2005-02-01,103.605,104.068,103.474,103.629,618596.8
2005-02-02,103.642,104.059,103.335,103.657,615113.4
2005-02-03,103.648,104.705,103.598,104.455,620209.0
2005-02-04,104.46,104.619,103.488,104.06,594078.8
2005-02-06,104.134,104.629,104.134,104.315,40795.0
2005-02-07,104.308,105.029,104.035,104.817,615647.9
2005-02-08,104.808,105.925,104.748,105.697,622245.9
2005-02-09,105.705,105.952,105.302,105.56,616168.9
2005-02-10,105.572,106.824,105.337,105.826,619843.9
2005-02-11,105.825,105.88,105.47,105.682,586861.5
2005-02-13,105.615,105.622,105.369,105.447,41321.2
2005-02-14,105.453,105.453,104.63,105.087,622271.3
2005-02-15,105.088,105.351,104.257,104.557,618184.6
2005-02-16,104.566,105.706,104.54,105.477,618938.7
2005-02-17,105.483,105.765,105.162,105.472,613438.9
2005-02-18,105.477,105.854,105.163,105.626,587190.5
2005-02-20,105.618,105.787,105.597,105.62,41720.3
2005-02-21,105.633,105.779,105.382,105.407,611780.3
2005-02-22,105.418,105.581,103.804,104.221,614149.0
2005-02-23,104.232,105.091,104.141,105.018,613116.7
2005-02-24,105.037,105.563,104.589,105.501,616913.9
2005-02-25,105.509,105.511,105.014,105.213,596061.7
2005-02-27,105.211,105.293,104.788,104.8,39546.0
2005-02-28,104.812,104.86,104.081,104.531,621642.5
2005-03-01,104.53,104.761,104.055,104.453,612924.7
2005-03-02,104.448,105.13,104.393,104.778,613253.5
2005-03-03,104.778,105.362,104.709,105.313,617665.5
2005-03-04,105.318,105.512,104.308,104.752,591216.8
2005-03-06,104.77,104.801,104.527,104.614,39149.5
2005-03-07,104.61,105.34,104.507,105.061,611930.9
2005-03-08,105.092,105.158,104.323,104.548,612335.5
2005-03-09,104.563,104.742,103.63,103.989,619262.0
2005-03-10,103.996,104.31,103.69,103.908,621267.2
2005-03-11,103.917,104.274,103.476,103.971,584516.2
2005-03-13,103.972,103.975,103.694,103.782,41916.8
2005-03-14,103.778,105.171,103.759,104.957,616242.6
