date,open,high,low,close,tick_volume
2006-01-02,2.53063,2.53063,2.51506,2.52287,475.0
2006-01-03,2.52305,2.55847,2.51775,2.54773,18721.8
2006-01-04,2.54803,2.56046,2.54462,2.55382,18916.8
2006-01-05,2.55393,2.56464,2.54514,2.55483,18621.4
2006-01-06,2.55514,2.57145,2.52668,2.55775,17452.2
2006-01-07,2.55775,2.55775,2.55775,2.55775,0.0
2006-01-08,2.55775,2.56031,2.55339,2.55872,545.4
2006-01-09,2.55885,2.56159,2.5397,2.54403,18340.4
2006-01-10,2.54397,2.55467,2.53752,2.53878,18206.4
2006-01-11,2.53901,2.54381,2.52193,2.53231,18500.6
2006-01-12,2.53256,2.54174,2.52458,2.53618,18441.2
2006-01-13,2.53635,2.54692,2.53018,2.54093,17437.8
2006-01-14,2.54093,2.54093,2.54093,2.54093,0.0
2006-01-15,2.54093,2.54101,2.53681,2.53798,543.4
2006-01-16,2.53805,2.54419,2.52652,2.53912,17211.2
2006-01-17,2.5393,2.56502,2.53689,2.56271,18350.2
2006-01-18,2.56247,2.57256,2.55614,2.56406,18766.6
2006-01-19,2.56456,2.59913,2.56034,2.57841,18725.0
2006-01-20,2.57819,2.61171,2.57158,2.61004,17805.0
2006-01-21,2.61004,2.61004,2.61004,2.61004,0.0
2006-01-22,2.61004,2.61004,2.609965,2.609965,0.0
2006-01-23,2.609965,2.61997,2.59069,2.6099,16129.0
2006-01-24,2.60955,2.63631,2.60853,2.61112,18818.8
2006-01-25,2.61119,2.61981,2.59342,2.59557,18406.0
2006-01-26,2.59573,2.61285,2.58806,2.60087,18115.0
2006-01-27,2.60107,2.63106,2.58673,2.58841,18372.2
2006-01-28,2.58841,2.58841,2.58841,2.58841,0.0
2006-01-29,2.58841,2.59915,2.58841,2.59544,523.0
2006-01-30,2.59555,2.59953,2.58418,2.59016,17925.2
2006-01-31,2.59031,2.60344,2.5798,2.58283,18207.6
2006-02-01,2.58304,2.59634,2.58031,2.58831,18447.8
2006-02-02,2.58853,2.59382,2.57321,2.57373,17679.6
2006-02-03,2.57421,2.58136,2.55933,2.56597,17341.8
2006-02-04,2.56597,2.56597,2.56597,2.56597,0.0
2006-02-05,2.56597,2.56597,2.55624,2.56211,452.6
2006-02-06,2.56258,2.58172,2.55777,2.56185,18342.2
2006-02-07,2.56214,2.57659,2.55326,2.57347,18026.2
2006-02-08,2.57304,2.5797,2.56039,2.57517,18141.4
2006-02-09,2.57532,2.58408,2.55647,2.56019,18335.6
2006-02-10,2.56047,2.57445,2.55487,2.56732,18095.0
2006-02-11,2.56732,2.56732,2.56732,2.56732,0.0
2006-02-12,2.56732,2.56972,2.56504,2.56757,636.6
2006-02-13,2.56764,2.58229,2.55465,2.58145,17856.2
2006-02-14,2.58158,2.58811,2.5589,2.56307,18310.4
2006-02-15,2.5632,2.58233,2.55724,2.57727,18122.8
2006-02-16,2.57725,2.60041,2.56755,2.58875,18102.8
2006-02-17,2.58882,2.61947,2.58642,2.61145,17791.6
2006-02-18,2.61145,2.61145,2.61145,2.61145,0.0
2006-02-19,2.61145,2.61147,2.60202,2.60279,571.6
2006-02-20,2.603,2.60796,2.59926,2.60229,16196.4
2006-02-21,2.60245,2.64073,2.60099,2.63443,18005.8
2006-02-22,2.63485,2.65551,2.6341,2.64857,18481.2
2006-02-23,2.64878,2.65379,2.64056,2.64727,18035.4
2006-02-24,2.64756,2.65007,2.6279,2.63273,17411.6
2006-02-25,2.63273,2.63273,2.63273,2.63273,0.0
2006-02-26,2.63273,2.65018,2.63273,2.64431,784.4
2006-02-27,2.64438,2.65078,2.62943,2.63353,17482.0
2006-02-28,2.63342,2.64972,2.63021,2.6455,18207.4
2006-03-01,2.64549,2.64865,2.62351,2.63022,18182.8
2006-03-02,2.63034,2.63315,2.6143,2.62813,17918.4
2006-03-03,2.62826,2.6393,2.6219,2.6393,17305.2
2006-03-04,2.6393,2.6393,2.6393,2.6393,0.0
2006-03-05,2.6393,2.63989,2.63253,2.63436,765.4
2006-03-06,2.63465,2.66647,2.63465,2.66399,18436.2
2006-03-07,2.66477,2.68333,2.66196,2.67915,18344.6
2006-03-08,2.67933,2.67992,2.6633,2.66768,17950.2
2006-03-09,2.66796,2.68709,2.66568,2.68486,18050.2
2006-03-10,2.68459,2.7055,2.68423,2.69356,17388.2
