date,open,high,low,close,tick_volume
2005-01-02,89.987,90.14,89.944,90.11,33653.1
2005-01-03,90.093,90.22,89.238,89.508,522068.7
2005-01-04,89.507,89.816,89.098,89.281,525363.2
2005-01-05,89.288,89.522,88.779,89.005,522471.9
2005-01-06,89.004,89.51,88.962,89.309,522382.5
2005-01-07,89.307,89.375,88.175,88.42,496973.3
2005-01-09,88.422,88.496,88.297,88.354,36932.0
2005-01-10,88.361,88.62,87.996,88.287,524826.5
2005-01-11,88.291,88.602,87.221,87.442,522907.4
2005-01-12,87.442,88.055,87.126,87.722,527556.2
2005-01-13,87.725,87.958,87.23,87.384,522271.6
2005-01-14,87.357,87.431,86.099,86.446,502464.1
2005-01-16,86.442,86.473,86.249,86.329,36410.4
2005-01-17,86.332,86.579,86.17,86.287,516765.8
2005-01-18,86.292,87.04,86.11,86.166,347115.1
2005-01-19,86.182,87.065,86.138,86.783,520474.1
2005-01-20,86.779,87.038,86.223,86.82,525175.0
2005-01-21,86.81,87.2,86.54,86.593,493321.1
2005-01-23,86.627,86.723,86.577,86.662,36373.4
2005-01-24,86.661,87.171,86.427,86.577,522557.7
2005-01-25,86.558,87.547,86.437,87.139,524608.9
2005-01-26,87.12,87.171,86.656,87.104,520775.7
2005-01-27,87.111,87.612,86.571,86.778,522717.7
2005-01-28,86.783,87.323,86.765,87.025,496875.0
2005-01-30,87.122,87.229,87.001,87.125,37191.5
2005-01-31,87.089,87.291,86.764,87.215,516742.7
2005-02-01,87.186,87.307,86.898,87.01,522924.8
2005-02-02,87.0,87.335,86.76,86.85,522398.6
2005-02-03,86.843,87.196,86.766,86.824,524137.7
2005-02-04,86.814,86.944,85.759,85.911,501922.9
2005-02-06,85.936,86.311,85.935,86.016,31921.1
2005-02-07,86.03,86.216,85.488,85.613,516624.4
2005-02-08,85.616,86.676,85.587,86.55,523636.2
2005-02-09,86.56,86.998,86.27,86.774,518655.2
2005-02-10,86.761,87.657,86.692,87.642,526739.0
2005-02-11,87.626,87.654,87.142,87.271,496930.0
2005-02-13,87.248,87.287,87.107,87.219,38754.0
2005-02-14,87.224,87.758,86.915,87.708,529287.3
2005-02-15,87.69,88.074,87.424,87.892,523161.2
2005-02-16,87.899,88.818,87.806,88.759,522835.4
2005-02-17,88.752,89.245,88.577,89.062,523597.5
2005-02-18,89.057,89.455,88.749,89.267,494148.2
2005-02-20,89.264,89.36,89.099,89.27,33880.7
2005-02-21,89.244,89.46,89.038,89.101,513705.1
2005-02-22,89.109,89.971,88.738,89.927,526111.6
2005-02-23,89.915,90.293,89.734,90.197,537356.7
2005-02-24,90.212,90.465,89.933,90.154,524057.1
2005-02-25,90.138,90.572,89.79,90.56,499163.8
2005-02-27,90.492,90.57,90.132,90.19,36537.7
2005-02-28,90.199,90.385,89.632,89.81,525304.1
2005-03-01,89.78,89.892,89.38,89.47,525964.0
2005-03-02,89.479,89.739,89.008,89.253,521033.2
2005-03-03,89.247,89.425,88.963,89.132,523388.6
2005-03-04,89.105,89.621,89.09,89.578,490388.2
2005-03-06,89.551,89.657,89.38,89.432,34648.5
2005-03-07,89.412,89.708,89.308,89.454,506667.2
2005-03-08,89.446,90.17,89.304,90.033,516888.6
2005-03-09,90.049,90.184,89.265,89.605,522194.3
