date,open,high,low,close,tick_volume
2006-03-22,2.43247,2.44296,2.42155,2.42351,86697.1
2006-03-23,2.42338,2.43794,2.41997,2.43437,84130.3
2006-03-24,2.43466,2.46029,2.43395,2.45625,81978.4
2006-03-25,2.45625,2.45625,2.45625,2.45625,0.0
2006-03-26,2.45625,2.45864,2.45452,2.45629,2404.2
2006-03-27,2.45696,2.48126,2.45661,2.46729,83920.5
2006-03-28,2.46802,2.47513,2.45119,2.46605,82794.9
2006-03-29,2.46612,2.48366,2.44904,2.45404,84204.3
2006-03-30,2.45408,2.45436,2.43598,2.44273,86471.9
2006-03-31,2.44314,2.4455,2.42167,2.42332,82702.9
2006-04-01,2.42332,2.42332,2.42332,2.42332,0.0
2006-04-02,2.42332,2.43294,2.42322,2.42972,4076.0
2006-04-03,2.42951,2.44325,2.40694,2.43025,86018.4
2006-04-04,2.43031,2.44201,2.42269,2.42557,84630.6
2006-04-05,2.42599,2.43485,2.40335,2.40961,85518.8
2006-04-06,2.40931,2.41147,2.3896,2.4024,85106.8
2006-04-07,2.40278,2.40313,2.37369,2.39869,81865.5
2006-04-08,2.39869,2.39869,2.39869,2.39869,0.0
2006-04-09,2.39869,2.40084,2.39357,2.39749,3671.1
2006-04-10,2.39804,2.39954,2.38425,2.39003,81454.2
2006-04-11,2.39057,2.39637,2.37442,2.38691,78785.5
2006-04-12,2.38742,2.40074,2.38057,2.38972,82238.3
2006-04-13,2.39045,2.41443,2.38689,2.40594,79504.3
2006-04-14,2.40565,2.40788,2.4007,2.40365,47156.4
2006-04-15,2.40365,2.40365,2.40365,2.40365,0.0
2006-04-16,2.40365,2.41154,2.39844,2.40541,2287.5
2006-04-17,2.40612,2.41419,2.39327,2.39667,80853.2
2006-04-18,2.39705,2.40946,2.3905,2.39914,84139.4
2006-04-19,2.39972,2.40356,2.39148,2.39905,85996.9
2006-04-20,2.39942,2.41727,2.39364,2.40993,84523.2
2006-04-21,2.41038,2.41135,2.38672,2.39388,78370.5
2006-04-22,2.39388,2.39388,2.39388,2.39388,0.0
2006-04-23,2.39388,2.40048,2.38672,2.3951,2163.3
2006-04-24,2.3951,2.40401,2.39045,2.39805,80701.1
2006-04-25,2.39829,2.40095,2.39102,2.39828,81124.9
2006-04-26,2.399,2.40336,2.36688,2.36775,86867.9
2006-04-27,2.36843,2.38407,2.36506,2.38258,83337.7
2006-04-28,2.38288,2.40361,2.38009,2.40254,71967.6
2006-04-29,2.40254,2.40254,2.40254,2.40254,0.0
2006-04-30,2.40254,2.4075,2.39859,2.40337,2193.0
2006-05-01,2.40409,2.41165,2.39627,2.40782,82796.2
2006-05-02,2.40801,2.41929,2.39642,2.39869,86334.3
2006-05-03,2.39883,2.40432,2.38169,2.39147,85317.2
2006-05-04,2.39213,2.40291,2.38963,2.40111,83363.5
2006-05-05,2.40118,2.41351,2.3703,2.4054,78640.5
2006-05-06,2.4054,2.4054,2.4054,2.4054,0.0
2006-05-07,2.4054,2.41125,2.40439,2.40946,4302.0
2006-05-08,2.40982,2.42008,2.40727,2.41405,82608.0
2006-05-09,2.41422,2.42776,2.40546,2.41045,84623.2
2006-05-10,2.41097,2.42253,2.39697,2.40625,85886.1
2006-05-11,2.40681,2.42742,2.40222,2.42602,87190.4
2006-05-12,2.4254,2.45364,2.42066,2.44989,81517.3
2006-05-13,2.44989,2.44989,2.44989,2.44989,0.0
2006-05-14,2.44989,2.46246,2.44655,2.45484,4419.5
2006-05-15,2.45439,2.47603,2.45394,2.46644,87922.9
2006-05-16,2.4665,2.47361,2.45393,2.4571,83732.4
2006-05-17,2.45799,2.4838,2.45357,2.47909,87921.6
2006-05-18,2.47935,2.48195,2.46119,2.47679,85667.4
2006-05-19,2.47706,2.48612,2.45728,2.47768,82261.4
2006-05-20,2.47768,2.47768,2.47768,2.47768,0.0
2006-05-21,2.47768,2.48344,2.4714,2.48255,3699.9
2006-05-22,2.48311,2.51206,2.48052,2.50275,86611.0
2006-05-23,2.50341,2.50595,2.47987,2.50155,88261.2
2006-05-24,2.50157,2.50403,2.47562,2.48206,85124.1
2006-05-25,2.48229,2.48803,2.45833,2.46419,84093.2
2006-05-26,2.46384,2.46716,2.44562,2.4508,81558.6
2006-05-27,2.4508,2.4508,2.4508,2.4508,0.0
2006-05-28,2.4508,2.45395,2.44636,2.45284,3707.6
2006-05-29,2.45299,2.45708,2.44408,2.44967,61950.6
2006-05-30,2.44978,2.4724,2.44829,2.46889,86463.1
2006-05-31,2.46881,2.4926,2.46028,2.48809,85201.6
2006-06-01,2.48883,2.50197,2.48329,2.4907,85926.6
2006-06-02,2.49025,2.51319,2.48606,2.50116,80085.2
2006-06-03,2.50116,2.50116,2.50116,2.50116,0.0
2006-06-04,2.50116,2.50882,2.50095,2.50605,3494.0
2006-06-05,2.50633,2.51325,2.47995,2.5021,83210.1
2006-06-06,2.50247,2.51632,2.49365,2.51115,85471.4
2006-06-07,2.51145,2.51436,2.49806,2.49977,85746.6
2006-06-08,2.49942,2.50198,2.46924,2.48121,87240.0
2006-06-09,2.48179,2.4829,2.44251,2.45796,79396.0
2006-06-10,2.45796,2.45796,2.45796,2.45796,0.0
2006-06-11,2.45796,2.45943,2.45435,2.45682,3506.4
2006-06-12,2.45716,2.48056,2.45454,2.47352,84669.0
2006-06-13,2.47409,2.49045,2.47247,2.48366,85936.0
2006-06-14,2.48346,2.50516,2.48258,2.49909,86036.4
2006-06-15,2.49917,2.50751,2.48765,2.49132,81920.7
2006-06-16,2.49121,2.50801,2.48437,2.50348,80116.7
2006-06-17,2.50348,2.50348,2.50348,2.50348,0.0
